Method,Power,Sample Size,Avg Error,Avg Time,Variance,Avg Percent Error,Estimates
importance_estimate_per_node_method,0,3000,290218.6,2.5800922870635987,1407719835.1399999,7.422280760082863,"355964.0, 396913.0, 306364.0, 313313.0, 307258.0, 301885.0, 391228.0, 346669.0, 307527.0, 372727.0, 319226.0, 346559.0, 318668.0, 340662.0, 350898.0, 241628.0, 339788.0, 259175.0, 350299.0, 319641.0"
importance_estimate_per_node_method,0,4000,301663.9,3.3848894238471985,569655148.79,7.714991943940054,"320136.0, 317858.0, 367875.0, 290282.0, 321335.0, 353935.0, 286401.0, 343197.0, 352545.0, 385621.0, 345366.0, 333103.0, 342044.0, 352681.0, 343033.0, 342299.0, 341100.0, 350602.0, 353335.0, 372550.0"
importance_estimate_per_node_method,1,500,284421.55,1.1610497117042542,556490414.7475002,7.274022403519092,"384910.0, 317751.0, 306271.0, 302254.0, 306669.0, 332336.0, 316258.0, 310541.0, 336144.0, 287948.0, 306631.0, 315817.0, 320961.0, 331851.0, 330457.0, 361793.0, 356985.0, 310760.0, 342263.0, 291851.0"
importance_estimate_per_node_method,1,1000,282571.45,2.1687193751335143,222953484.44750005,7.22670647809519,"329572.0, 338991.0, 299813.0, 324736.0, 321535.0, 332607.0, 342301.0, 310013.0, 315567.0, 301154.0, 297234.0, 327115.0, 306300.0, 312748.0, 358836.0, 313722.0, 324389.0, 328396.0, 321248.0, 327172.0"
importance_estimate_per_node_method,1,2000,289857.1,4.119588828086853,294301460.7900001,7.413035472238562,"343046.0, 365363.0, 327650.0, 304817.0, 317788.0, 346959.0, 345541.0, 325736.0, 288381.0, 339594.0, 330681.0, 321332.0, 314631.0, 322414.0, 350680.0, 328936.0, 343457.0, 316454.0, 328406.0, 317296.0"
importance_estimate_per_node_method,1,3000,294678.6,6.08898024559021,97018595.03999999,7.536344339019462,"337847.0, 333599.0, 330619.0, 317021.0, 338334.0, 336105.0, 317880.0, 323015.0, 334895.0, 341118.0, 331633.0, 335630.0, 350519.0, 329791.0, 329277.0, 329858.0, 324936.0, 338686.0, 361000.0, 333829.0"
importance_estimate_per_node_method,1,4000,289813.3,7.901033198833465,81338111.21,7.411915296283982,"315073.0, 333833.0, 320046.0, 339842.0, 332155.0, 336915.0, 339246.0, 338047.0, 332312.0, 337608.0, 325528.0, 321429.0, 327566.0, 330055.0, 335371.0, 339590.0, 308098.0, 318201.0, 327691.0, 319680.0"
importance_estimate_per_node_method,1.5,500,293421.3,1.8271746516227723,257880656.10999998,7.504189151172605,"351232.0, 343377.0, 329718.0, 337305.0, 326977.0, 336245.0, 325642.0, 306786.0, 324060.0, 316843.0, 357684.0, 329892.0, 317955.0, 325806.0, 295455.0, 335680.0, 342974.0, 333271.0, 359938.0, 353606.0"
importance_estimate_per_node_method,1.5,1000,290530.55,3.4139394044876097,132381811.8475,7.430258816910053,"325780.0, 322062.0, 326241.0, 338240.0, 334784.0, 324042.0, 352523.0, 327284.0, 324944.0, 342493.0, 327692.0, 317633.0, 317367.0, 341015.0, 326199.0, 317395.0, 358890.0, 331808.0, 318342.0, 317897.0"
importance_estimate_per_node_method,1.5,2000,291686.65,6.538743841648102,62476125.62750001,7.459825835656377,"330702.0, 346013.0, 341108.0, 340463.0, 318120.0, 335682.0, 317629.0, 331618.0, 324232.0, 324054.0, 332458.0, 334677.0, 332495.0, 337151.0, 324463.0, 331208.0, 327710.0, 317196.0, 339356.0, 329418.0"
importance_estimate_per_node_method,1.5,3000,291160.4,9.504400265216827,31281186.339999996,7.446367100585663,"331030.0, 327792.0, 327637.0, 336592.0, 319387.0, 338064.0, 325798.0, 322753.0, 334903.0, 333509.0, 330366.0, 331662.0, 340797.0, 337093.0, 322137.0, 328122.0, 335231.0, 329222.0, 327322.0, 325811.0"
importance_estimate_per_node_method,1.5,4000,290054.35,12.409942507743835,22353809.327499997,7.41808010025319,"322134.0, 325180.0, 333859.0, 324983.0, 330535.0, 342489.0, 323533.0, 330796.0, 326373.0, 330556.0, 333369.0, 328067.0, 332437.0, 330106.0, 323596.0, 326414.0, 324058.0, 332507.0, 332679.0, 329436.0"
importance_estimate_per_node_method,2.71832019987558,500,291171.2,3.8238910675048827,137669866.76,7.446643308355286,"297859.0, 329057.0, 324499.0, 329578.0, 326930.0, 346031.0, 338499.0, 324362.0, 332951.0, 336708.0, 321243.0, 324693.0, 348250.0, 329143.0, 318923.0, 341179.0, 349988.0, 317992.0, 331809.0, 335750.0"
importance_estimate_per_node_method,2.71832019987558,1000,288038.05,7.209332072734833,37086166.6475,7.366513644152323,"320597.0, 322675.0, 325244.0, 317541.0, 324908.0, 321304.0, 327976.0, 338593.0, 322961.0, 323076.0, 335707.0, 325782.0, 328836.0, 335196.0, 331652.0, 323252.0, 320711.0, 325164.0, 334298.0, 337308.0"
importance_estimate_per_node_method,2.71832019987558,2000,290151.9,14.197491419315337,25735749.79,7.4205749213575105,"328249.0, 326282.0, 323216.0, 334986.0, 332473.0, 326905.0, 332657.0, 327710.0, 329018.0, 330418.0, 334392.0, 331272.0, 324101.0, 333469.0, 325088.0, 330233.0, 318014.0, 335524.0, 322090.0, 338961.0"
importance_estimate_per_node_method,2.71832019987558,3000,289734.6,20.35944800376892,11539496.14,7.4099025600368265,"331187.0, 323524.0, 330031.0, 329827.0, 332102.0, 326556.0, 327661.0, 330266.0, 338126.0, 329132.0, 324905.0, 329574.0, 329929.0, 332958.0, 325310.0, 325052.0, 325390.0, 331614.0, 326734.0, 326834.0"
importance_estimate_per_node_method,2.71832019987558,4000,290338.0,26.471800541877748,8540198.4,7.425334390424797,"325574.0, 329822.0, 329471.0, 331545.0, 327342.0, 333039.0, 329429.0, 331941.0, 325945.0, 324300.0, 326631.0, 327122.0, 329225.0, 335525.0, 327949.0, 330352.0, 334104.0, 332807.0, 328533.0, 328124.0"
importance_estimate_per_node_method,2,500,288067.75,2.6905494809150694,190966143.0875,7.367273215518783,"316747.0, 314814.0, 324951.0, 336202.0, 334061.0, 314479.0, 326807.0, 317131.0, 324895.0, 309041.0, 312674.0, 331695.0, 334064.0, 328273.0, 313373.0, 325050.0, 350125.0, 369410.0, 333607.0, 325976.0"
importance_estimate_per_node_method,2,1000,294559.7,5.080340182781219,120146996.80999999,7.53330349607427,"333192.0, 325423.0, 320366.0, 353276.0, 329038.0, 341195.0, 341051.0, 335422.0, 343063.0, 345013.0, 328474.0, 342986.0, 325696.0, 326704.0, 349075.0, 345014.0, 309743.0, 330307.0, 329631.0, 318545.0"
importance_estimate_per_node_method,2,2000,288288.05,9.450254678726196,30163505.74750001,7.37290734252321,"332347.0, 324437.0, 314636.0, 327468.0, 324039.0, 330302.0, 315963.0, 331033.0, 322558.0, 328936.0, 329210.0, 335347.0, 331858.0, 327179.0, 334028.0, 329737.0, 325378.0, 328958.0, 333316.0, 321051.0"
importance_estimate_per_node_method,2,3000,291312.75,13.799914264678955,23690326.9875,7.450263420372879,"336371.0, 333198.0, 330817.0, 330674.0, 330530.0, 338830.0, 325577.0, 325896.0, 323783.0, 332945.0, 322470.0, 337743.0, 323173.0, 330379.0, 330718.0, 333822.0, 336134.0, 323378.0, 331818.0, 330019.0"
importance_estimate_per_node_method,2,4000,291646.8,18.18702609539032,12923716.76,7.458806680136057,"330764.0, 335792.0, 329685.0, 333012.0, 330358.0, 333126.0, 332999.0, 333061.0, 332403.0, 331100.0, 324722.0, 332243.0, 326609.0, 329586.0, 331972.0, 339888.0, 328857.0, 327091.0, 325308.0, 326380.0"
importance_estimate_per_node_method,3,500,290685.5,4.333671605587005,38589654.55,7.434221631160329,"332435.0, 336851.0, 331273.0, 317304.0, 330250.0, 332303.0, 329021.0, 330827.0, 327454.0, 331176.0, 316698.0, 336964.0, 341000.0, 336473.0, 332068.0, 328728.0, 330850.0, 318294.0, 328650.0, 327111.0"
importance_estimate_per_node_method,3,1000,291460.25,7.905111610889435,34194382.8875,7.454035702411703,"326515.0, 331729.0, 327829.0, 324634.0, 332799.0, 326298.0, 334597.0, 329906.0, 335800.0, 332028.0, 333667.0, 314081.0, 329407.0, 329543.0, 331473.0, 327656.0, 337369.0, 334984.0, 326871.0, 344039.0"
importance_estimate_per_node_method,3,2000,290486.95,15.052402412891388,17679414.047500003,7.42914375591417,"319324.0, 335694.0, 330445.0, 331751.0, 328113.0, 325038.0, 331005.0, 329221.0, 326368.0, 323194.0, 334903.0, 335092.0, 328680.0, 330559.0, 330940.0, 331116.0, 336255.0, 329874.0, 325116.0, 329071.0"
importance_estimate_per_node_method,3,3000,290009.6,21.947880017757416,10699958.14,7.4169356282448025,"330276.0, 334318.0, 325138.0, 329305.0, 325021.0, 328236.0, 328815.0, 329301.0, 328547.0, 331792.0, 330357.0, 329452.0, 332497.0, 321132.0, 330887.0, 329026.0, 334724.0, 328381.0, 331206.0, 323801.0"
importance_estimate_per_node_method,3,4000,289244.0,28.78698363304138,13162786.1,7.3973555663538,"333907.0, 326916.0, 325553.0, 334289.0, 329400.0, 326601.0, 326145.0, 330311.0, 326103.0, 325551.0, 324922.0, 328722.0, 321651.0, 327547.0, 333770.0, 329105.0, 336313.0, 325639.0, 326581.0, 327874.0"
