Method,Noise Scale,Sample Size,Avg Error,Avg Time,Variance,Avg Percent Error,Estimates
estimate_variance_reduction_method_multiplicative_noise,0.5,4000,19166.95,0.30138572454452517,39969361337.1275,0.0043983323135787945,"4282754.0, 4349878.0, 4108693.0, 4429428.0, 4049882.0, 4545596.0, 4192050.0, 4505938.0, 4090016.0, 4375632.0, 4448472.0, 4420032.0, 4597218.0, 4584452.0, 4237446.0, 4204092.0, 4234778.0, 4121809.0, 4427480.0, 4848637.0"
estimate_variance_reduction_method_multiplicative_noise,1,5,617449.35,0.06982011795043945,837309168804.2273,0.1463823285037706,"4711108.0, 5016757.0, 3588105.0, 3828635.0, 3326781.0, 2625250.0, 2753845.0, 3062382.0, 2534171.0, 3444551.0, 4492641.0, 4663702.0, 4318572.0, 5086979.0, 4155073.0, 4993769.0, 4861883.0, 5957678.0, 4638048.0, 3907443.0"
estimate_variance_reduction_method_multiplicative_noise,1,100,172611.55,0.06935273408889771,207913704663.11,0.03921452249348064,"3946678.0, 5029848.0, 4661549.0, 4480751.0, 4772308.0, 4341780.0, 4630081.0, 4839154.0, 5144336.0, 3594324.0, 4389555.0, 4695781.0, 4748380.0, 3931574.0, 5008362.0, 4597911.0, 4533246.0, 3525002.0, 3839883.0, 4604731.0"
estimate_variance_reduction_method_multiplicative_noise,1,500,86850.2,0.06584315299987793,239625950385.4875,0.020935943506809628,"4656263.0, 3521391.0, 4057720.0, 4580720.0, 4290811.0, 4316204.0, 5148469.0, 4026145.0, 4211244.0, 3249030.0, 4320920.0, 5005312.0, 4891780.0, 4691024.0, 4575942.0, 4498108.0, 4050606.0, 4239974.0, 3623236.0, 4943716.0"
estimate_variance_reduction_method_multiplicative_noise,1,1000,64271.05,0.20323572158813477,136807663397.94754,0.0154832216458853,"4894304.0, 4872729.0, 4499123.0, 4079411.0, 3486599.0, 4477609.0, 4768087.0, 3881067.0, 3831190.0, 3996533.0, 4470983.0, 3995403.0, 4060601.0, 4297378.0, 3849777.0, 4297200.0, 4527301.0, 4325455.0, 4115678.0, 4644171.0"
estimate_variance_reduction_method_multiplicative_noise,1,2000,54032.35,0.7912667870521546,138361920506.46002,0.01257259011336844,"4523277.0, 4751087.0, 4201054.0, 3942563.0, 4347283.0, 3861907.0, 4012238.0, 4470196.0, 5170889.0, 3925123.0, 4686509.0, 4780773.0, 3865102.0, 3785439.0, 4439422.0, 4346770.0, 4127815.0, 4430255.0, 4671381.0, 3933201.0"
estimate_variance_reduction_method_multiplicative_noise,1,3000,31545.95,0.7640443325042725,107060701890.2275,0.007402865930531424,"4688799.0, 4160516.0, 4471423.0, 4071935.0, 3859565.0, 4677514.0, 4295916.0, 3926259.0, 4270327.0, 4602576.0, 4412680.0, 4067415.0, 4973854.0, 4389141.0, 4621583.0, 3972266.0, 4423813.0, 4856124.0, 4204550.0, 3777151.0"
estimate_variance_reduction_method_multiplicative_noise,1,4000,20646.9,0.32546918392181395,110894138207.64001,0.004969630869365246,"4610622.0, 4248000.0, 3885775.0, 4441772.0, 4360572.0, 4289014.0, 4235679.0, 4367227.0, 4232681.0, 4899099.0, 3937075.0, 3838735.0, 3793348.0, 4288373.0, 3696748.0, 4472713.0, 3998555.0, 3988652.0, 3562087.0, 4584705.0"
estimate_variance_reduction_method_multiplicative_noise,5,5,3644463.35,0.4689862132072449,19653422401499.45,1.017215392401479,"4445821.0, 11201504.0, -77571.0, 173700.0, 5768128.0, 3497442.0, 8362154.0, 11562300.0, -1500730.0, 11978198.0, 7690366.0, 5467014.0, 1004774.0, 9060308.0, 11117493.0, 2346626.0, 7582827.0, 1230382.0, 13420487.0, 5241567.0"
estimate_variance_reduction_method_multiplicative_noise,5,100,930201.05,0.669602346420288,5253817980015.727,0.36887005400944606,"6328062.0, 6246160.0, 5791366.0, 7690564.0, 5785901.0, -169957.0, 3412339.0, 4427423.0, 2928604.0, -1392293.0, 6751092.0, 3104528.0, 5853900.0, 3341510.0, 3076402.0, 1241627.0, 5640310.0, 3337582.0, 5753105.0, 4432322.0"
estimate_variance_reduction_method_multiplicative_noise,5,500,467990.3,0.7050536036491394,3513603585375.5596,0.15775114364369108,"4028666.0, 5408552.0, 2147665.0, 4568091.0, 3242880.0, 5378412.0, 1707191.0, 5522419.0, 1611076.0, 6550238.0, 2748596.0, 4085730.0, 5311319.0, 5036285.0, 5367859.0, 7740045.0, 1287427.0, 8070049.0, 3219539.0, 4724125.0"
estimate_variance_reduction_method_multiplicative_noise,5,1000,327793.15,0.8137939095497131,3261555062192.8,0.12548283743695382,"5135329.0, 4200774.0, 2619767.0, 5285928.0, 4719423.0, 4970142.0, 1920310.0, 4109311.0, 3876480.0, 7988618.0, 73709.0, 2043879.0, 7122891.0, 5790540.0, 3552098.0, 5243049.0, 6105667.0, 3405749.0, 5358149.0, 5433507.0"
estimate_variance_reduction_method_multiplicative_noise,5,2000,184756.9,0.8878097772598267,1959097251912.6602,0.04958422540450226,"4683556.0, 3897951.0, 3013752.0, 6682205.0, 2509986.0, 5645911.0, 6400907.0, 5526497.0, 2836948.0, 5976895.0, 2084180.0, 4617348.0, 6233350.0, 6587945.0, 3269744.0, 3953961.0, 3130117.0, 4463179.0, 4349338.0, 4426614.0"
estimate_variance_reduction_method_multiplicative_noise,5,3000,123164.9,0.7937630891799927,2611436483956.21,0.04228132502605196,"5296633.0, 1066803.0, 2865907.0, 2783542.0, 2412511.0, 2568426.0, 4077846.0, 5227055.0, 3860914.0, 5473526.0, 5029002.0, 3391094.0, 7812687.0, 2225426.0, 4698197.0, 2352357.0, 3263164.0, 4793747.0, 1265359.0, 4986050.0"
estimate_variance_reduction_method_multiplicative_noise,5,4000,164045.2,0.6967920660972595,922136146825.5875,0.03495416640243378,"2885783.0, 7581138.0, 5409423.0, 4343649.0, 5828379.0, 4874125.0, 4935266.0, 4519392.0, 4468496.0, 5309122.0, 3665056.0, 5347833.0, 5611260.0, 5332209.0, 5821912.0, 4139421.0, 4590413.0, 5059340.0, 3819583.0, 5308335.0"
importance_estimate_per_node_method_gaussian_noise,10,5,23241.9,0.06278064250946044,1061181941.1475,0.022558017999850636,"1020960.0, 1032093.0, 1036765.0, 1058881.0, 1030443.0, 1002009.0, 984168.0, 1041499.0, 960143.0, 958666.0, 1048017.0, 1041055.0, 1029272.0, 1030339.0, 1024554.0, 1011523.0, 1098335.0, 1055594.0, 1064480.0, 1022225.0"
importance_estimate_per_node_method_gaussian_noise,10,100,11767.55,0.09011924266815186,256157157.0875,0.01142065103703179,"1029246.0, 1026916.0, 1047398.0, 996123.0, 1027790.0, 1023188.0, 1035209.0, 1061447.0, 1032779.0, 1054351.0, 1026454.0, 1060353.0, 1030563.0, 1030418.0, 1036915.0, 1041954.0, 1024765.0, 1052476.0, 1005901.0, 1026919.0"
importance_estimate_per_node_method_gaussian_noise,10,500,6334.35,0.06561853885650634,42531967.910000004,0.006148297897209514,"1038631.0, 1040464.0, 1042642.0, 1025353.0, 1028324.0, 1039423.0, 1030748.0, 1036378.0, 1036945.0, 1033798.0, 1034874.0, 1023606.0, 1027513.0, 1024670.0, 1029372.0, 1032802.0, 1033367.0, 1040706.0, 1043249.0, 1020849.0"
importance_estimate_per_node_method_gaussian_noise,10,1000,4999.1,0.0696499228477478,47431837.36,0.004851550042641724,"1028602.0, 1030164.0, 1038098.0, 1036210.0, 1028235.0, 1034429.0, 1029604.0, 1057321.0, 1032333.0, 1032756.0, 1027495.0, 1027230.0, 1032649.0, 1037996.0, 1037896.0, 1035949.0, 1025190.0, 1028375.0, 1033408.0, 1025736.0"
importance_estimate_per_node_method_gaussian_noise,10,2000,3559.45,0.20235084295272826,20241927.86,0.0034547208777300532,"1032632.0, 1031576.0, 1029604.0, 1024865.0, 1028188.0, 1033914.0, 1024602.0, 1029082.0, 1033733.0, 1021320.0, 1033657.0, 1031629.0, 1028505.0, 1035021.0, 1026541.0, 1031202.0, 1041869.0, 1025331.0, 1031152.0, 1026801.0"
importance_estimate_per_node_method_gaussian_noise,10,3000,4042.7,0.23760616779327393,21191169.9475,0.003923431207914217,"1033877.0, 1037363.0, 1045714.0, 1035106.0, 1027708.0, 1034234.0, 1032839.0, 1028909.0, 1027868.0, 1029394.0, 1033156.0, 1034938.0, 1033592.0, 1039235.0, 1029887.0, 1033436.0, 1024721.0, 1031659.0, 1036560.0, 1028945.0"
