Method,Power,Sample Size,Avg Error,Avg Time,Variance,Avg Percent Error,Estimates
Importance Sampling,0,3000,3182.95,0.06208879947662353,12958430.327500002,0.06590504389597482,"50256.0, 43583.0, 45273.0, 47065.0, 48267.0, 48678.0, 52686.0, 56240.0, 44984.0, 49429.0, 43369.0, 46091.0, 45542.0, 49953.0, 45453.0, 45795.0, 53443.0, 43110.0, 42941.0, 45329.0"
Importance Sampling,0,4000,2725.65,0.07277863025665283,11293058.8475,0.0564363508365082,"47367.0, 51094.0, 50303.0, 47691.0, 56520.0, 47153.0, 49029.0, 49941.0, 44540.0, 48938.0, 51566.0, 43814.0, 45122.0, 49565.0, 45326.0, 46124.0, 55162.0, 49964.0, 44250.0, 46182.0"
Uniform Sampling,0,1000,4529.35,0.028007566928863525,26149240.247500002,0.09378312903760146,"57219.0, 54436.0, 52713.0, 46639.0, 46218.0, 51895.0, 49833.0, 47267.0, 57501.0, 44875.0, 45082.0, 52173.0, 43330.0, 54265.0, 42035.0, 52171.0, 50716.0, 45233.0, 52872.0, 37936.0"
Uniform Sampling,0,2000,4175.25,0.050116229057312014,24118725.247499995,0.08645125890342886,"48574.0, 43083.0, 42530.0, 47736.0, 55703.0, 49205.0, 43868.0, 49501.0, 54916.0, 53565.0, 49130.0, 52136.0, 58790.0, 52751.0, 48272.0, 42453.0, 56406.0, 42632.0, 46901.0, 53487.0"
Uniform Sampling,0,3000,3182.95,0.06208879947662353,12958430.327500002,0.06590504389597482,"50256.0, 43583.0, 45273.0, 47065.0, 48267.0, 48678.0, 52686.0, 56240.0, 44984.0, 49429.0, 43369.0, 46091.0, 45542.0, 49953.0, 45453.0, 45795.0, 53443.0, 43110.0, 42941.0, 45329.0"
Uniform Sampling,0,4000,2725.65,0.07277863025665283,11293058.8475,0.0564363508365082,"47367.0, 51094.0, 50303.0, 47691.0, 56520.0, 47153.0, 49029.0, 49941.0, 44540.0, 48938.0, 51566.0, 43814.0, 45122.0, 49565.0, 45326.0, 46124.0, 55162.0, 49964.0, 44250.0, 46182.0"
Importance Sampling,1,1000,1188.4,0.09741425514221191,1937939.0399999998,0.024606592678482687,"47060.0, 46582.0, 45356.0, 48523.0, 46968.0, 50276.0, 48121.0, 47113.0, 48179.0, 47032.0, 47892.0, 47896.0, 47425.0, 49126.0, 47375.0, 50397.0, 47493.0, 45858.0, 48040.0, 50876.0"
Importance Sampling,1,2000,1434.1,0.16274844408035277,2489286.06,0.029693970515156536,"47079.0, 47360.0, 45004.0, 44429.0, 46762.0, 46310.0, 48940.0, 49476.0, 48965.0, 47701.0, 48463.0, 48649.0, 46411.0, 49055.0, 48026.0, 45831.0, 49198.0, 46580.0, 50681.0, 46436.0"
Importance Sampling,1,3000,1005.45,0.23379952907562257,1679635.5475,0.02081849428524101,"49392.0, 47208.0, 47893.0, 48472.0, 44946.0, 47331.0, 48234.0, 47222.0, 48474.0, 47848.0, 48848.0, 47447.0, 47575.0, 49236.0, 49955.0, 50853.0, 47060.0, 48996.0, 48173.0, 50228.0"
Importance Sampling,1,4000,758.05,0.2915390133857727,731419.4875,0.015695916846115623,"48739.0, 46935.0, 49060.0, 48941.0, 47390.0, 49121.0, 47414.0, 47999.0, 48073.0, 46974.0, 48777.0, 46858.0, 48968.0, 49462.0, 48036.0, 47762.0, 48133.0, 48593.0, 49436.0, 46954.0"
