Method,Noise Scale,Sample Size,Avg Error,Avg Time,Variance,Avg Percent Error,Estimates
Importance Sampling (Uniform Noise),10,5,8810.05,0.0040826559066772464,226706100.4475,0.005500681163433769,"1601926.0, 1603016.0, 1603947.0, 1595003.0, 1565016.0, 1595667.0, 1604149.0, 1605815.0, 1611555.0, 1598150.0, 1606330.0, 1596452.0, 1600861.0, 1602500.0, 1624082.0, 1647642.0, 1600253.0, 1596521.0, 1601944.0, 1584860.0"
Importance Sampling (Uniform Noise),10,100,4634.45,0.004325544834136963,57772120.7475,0.0028937620507809678,"1607315.0, 1597796.0, 1603791.0, 1612376.0, 1605646.0, 1602684.0, 1606286.0, 1591553.0, 1601367.0, 1601979.0, 1602221.0, 1596114.0, 1600674.0, 1610000.0, 1600956.0, 1599611.0, 1630295.0, 1599510.0, 1601661.0, 1601986.0"
Importance Sampling (Uniform Noise),10,500,2930.8,0.0044171810150146484,14206687.8275,0.0018300200931395641,"1599446.0, 1603003.0, 1598777.0, 1599095.0, 1598849.0, 1605904.0, 1602232.0, 1600764.0, 1599340.0, 1603679.0, 1594613.0, 1589517.0, 1597197.0, 1600572.0, 1606657.0, 1602385.0, 1604396.0, 1599053.0, 1601371.0, 1600147.0"
Importance Sampling (Uniform Noise),10,1000,1405.55,0.004699528217315674,4133301.1100000003,0.0008776853435341027,"1600831.0, 1601029.0, 1596537.0, 1600129.0, 1600920.0, 1600653.0, 1598570.0, 1597792.0, 1600787.0, 1602042.0, 1598764.0, 1601308.0, 1606620.0, 1600601.0, 1603399.0, 1601534.0, 1601884.0, 1601758.0, 1601650.0, 1600558.0"
Importance Sampling (Uniform Noise),10,2000,2622.3,0.00529170036315918,17594625.027499996,0.001637188839355584,"1597431.0, 1602728.0, 1602076.0, 1601532.0, 1602412.0, 1603396.0, 1602803.0, 1600347.0, 1600988.0, 1600505.0, 1601236.0, 1590127.0, 1599483.0, 1600910.0, 1602886.0, 1603880.0, 1593365.0, 1601356.0, 1611900.0, 1604776.0"
Importance Sampling (Uniform Noise),10,3000,1421.7,0.005908417701721192,4015131.3275000006,0.0008876984982398051,"1604068.0, 1601049.0, 1600549.0, 1600265.0, 1598774.0, 1600630.0, 1595521.0, 1600072.0, 1601823.0, 1601195.0, 1601427.0, 1601152.0, 1603994.0, 1602153.0, 1599369.0, 1599606.0, 1601566.0, 1605108.0, 1601787.0, 1601855.0"
Importance Sampling (Uniform Noise),10,4000,1883.95,0.006000232696533203,17094954.927500002,0.0011762990731796921,"1598223.0, 1600336.0, 1603717.0, 1601651.0, 1601019.0, 1602172.0, 1601518.0, 1602087.0, 1583266.0, 1600229.0, 1603386.0, 1601286.0, 1601298.0, 1601821.0, 1600922.0, 1602449.0, 1601043.0, 1602367.0, 1601258.0, 1599205.0"
Importance Sampling (Uniform Noise),100,5,70638.4,0.004187166690826416,24378648159.6875,0.04409921117309591,"1550246.0, 1587895.0, 1589141.0, 1601202.0, 1566851.0, 1695874.0, 1592984.0, 1587613.0, 1635952.0, 1286775.0, 2196697.0, 1617780.0, 1597319.0, 1467906.0, 1592201.0, 1574785.0, 1605447.0, 1598161.0, 1634966.0, 1579280.0"
Importance Sampling (Uniform Noise),100,100,30597.65,0.004046428203582764,1678124219.7275,0.019106705617723038,"1738837.0, 1625123.0, 1584341.0, 1641172.0, 1608729.0, 1572413.0, 1657971.0, 1595364.0, 1659920.0, 1623341.0, 1645861.0, 1631350.0, 1549848.0, 1580819.0, 1563708.0, 1599751.0, 1609965.0, 1599239.0, 1591377.0, 1615598.0"
Importance Sampling (Uniform Noise),100,500,20025.3,0.0043310046195983885,819374041.3,0.012504523149494013,"1569418.0, 1627035.0, 1700307.0, 1603282.0, 1575804.0, 1585603.0, 1613140.0, 1577850.0, 1593728.0, 1621287.0, 1629497.0, 1602919.0, 1588354.0, 1563348.0, 1606761.0, 1590223.0, 1594909.0, 1585240.0, 1599655.0, 1601120.0"
Importance Sampling (Uniform Noise),100,1000,49045.45,0.004770946502685547,17637967820.110004,0.030647182312918946,"1585711.0, 1622394.0, 1617519.0, 1596200.0, 1645169.0, 1603996.0, 1613975.0, 1606983.0, 2194574.0, 1612945.0, 1648697.0, 1589371.0, 1599894.0, 1574943.0, 1612577.0, 1580100.0, 1612060.0, 1603946.0, 1571107.0, 1505445.0"
Importance Sampling (Uniform Noise),100,2000,21678.4,0.0053974509239196776,3307493022.96,0.013531569085795784,"1600299.0, 1595971.0, 1606407.0, 1644184.0, 1618143.0, 1596167.0, 1585381.0, 1616959.0, 1601621.0, 1604739.0, 1603496.0, 1609134.0, 1603479.0, 1618078.0, 1595188.0, 1618926.0, 1605012.0, 1594779.0, 1613687.0, 1864706.0"
Importance Sampling (Uniform Noise),100,3000,11456.9,0.006020987033843994,192818616.7,0.007151708436625756,"1594777.0, 1605868.0, 1601887.0, 1604976.0, 1591688.0, 1612469.0, 1596523.0, 1620103.0, 1604554.0, 1598910.0, 1632404.0, 1590436.0, 1586508.0, 1581799.0, 1607926.0, 1575801.0, 1607699.0, 1627531.0, 1600795.0, 1593166.0"
Importance Sampling (Uniform Noise),100,4000,15401.25,0.005947315692901611,435428418.26000005,0.009619726378584301,"1580364.0, 1614593.0, 1604007.0, 1597791.0, 1605964.0, 1594828.0, 1602359.0, 1599573.0, 1592312.0, 1609781.0, 1614802.0, 1571628.0, 1591156.0, 1606764.0, 1587220.0, 1535189.0, 1590781.0, 1614399.0, 1588252.0, 1544233.0"
Importance Sampling (Uniform Noise),500,5,351018.35,0.004156827926635742,184073311603.52753,0.21905515456614172,"597336.0, 1538160.0, 1544207.0, 837265.0, 1551247.0, 1594530.0, 1413821.0, 668714.0, 1750777.0, 1258516.0, 1583103.0, 1557874.0, 1075003.0, 1958824.0, 1012747.0, 1591304.0, 1730164.0, 1441795.0, 736250.0, 2255706.0"
Importance Sampling (Uniform Noise),500,100,185426.5,0.004187822341918945,58020829429.490005,0.11589611829618551,"1780559.0, 1811901.0, 1803546.0, 1750526.0, 1489270.0, 1870732.0, 1578924.0, 1962510.0, 1714814.0, 1919399.0, 1645554.0, 1697940.0, 1623435.0, 878462.0, 1287289.0, 1758163.0, 1674879.0, 1519769.0, 1574215.0, 1388891.0"
Importance Sampling (Uniform Noise),500,500,163462.25,0.004476487636566162,50597230285.76,0.1016422337041117,"1733670.0, 1417074.0, 1329059.0, 1559447.0, 1449821.0, 1683256.0, 1657438.0, 1535972.0, 1701149.0, 1592841.0, 1285370.0, 1795112.0, 1768982.0, 784519.0, 1579457.0, 1509542.0, 1821111.0, 1450064.0, 1512238.0, 1550334.0"
Importance Sampling (Uniform Noise),500,1000,120735.65,0.004676532745361328,73782370227.42752,0.0754638421673802,"1829683.0, 1744382.0, 1650615.0, 1560010.0, 1570056.0, 1601357.0, 1570499.0, 1616221.0, 1620435.0, 1607277.0, 1697416.0, 1592266.0, 1637443.0, 1579255.0, 1843275.0, 1529920.0, 1722833.0, 455192.0, 1571612.0, 1534686.0"
Importance Sampling (Uniform Noise),500,2000,113631.85,0.005256140232086181,26411334952.8,0.07067859333956175,"1480810.0, 1673668.0, 1558447.0, 1513688.0, 1842150.0, 1133864.0, 1685228.0, 1614049.0, 1598926.0, 1656046.0, 1664248.0, 1550743.0, 1597897.0, 1725099.0, 1413091.0, 1980295.0, 1533387.0, 1627672.0, 1667392.0, 1559140.0"
Importance Sampling (Uniform Noise),500,3000,141391.05,0.005804657936096191,63948793769.5875,0.08822844923889589,"1629559.0, 713594.0, 1537815.0, 1610944.0, 1493429.0, 1662674.0, 1642020.0, 1727989.0, 1642418.0, 1558662.0, 2076151.0, 1538375.0, 1110989.0, 1636219.0, 1463588.0, 1556237.0, 1556772.0, 1621403.0, 1575349.0, 1668948.0"
Importance Sampling (Uniform Noise),500,4000,50278.5,0.0059619307518005375,5444192368.85,0.031461873251513645,"1601417.0, 1484058.0, 1662271.0, 1549112.0, 1835388.0, 1631737.0, 1500039.0, 1596415.0, 1612114.0, 1605525.0, 1589867.0, 1607654.0, 1621279.0, 1656594.0, 1584773.0, 1618648.0, 1652010.0, 1672824.0, 1562677.0, 1501788.0"
